pub_date,snippet
1997-06-01 05:00:00+00:00,Review of last week's events affecting stock market; photos (S)
1997-06-01 05:00:00+00:00,"Interview with Dennis R Beresford, retiring chairman of Financial Accounting Standards Board; photo; board's role in compelling companies to recognize cost of retiree benefits noted, as well as Congressional pressure that thwarted proposal to make..."
1997-06-01 05:00:00+00:00,
1997-06-01 05:00:00+00:00,New Yorkers & Co column updates retail and restaurant scene
1997-06-01 05:00:00+00:00,"Profile of Morton International Inc, which as produced famous table salt since its founding in Chicago in 1848; company is now far more diverse, selling glues for food packages and other specialty chemicals, which now account for about two-thirds ..."
1997-06-01 05:00:00+00:00,"Profile of L Roy Papp & Associates, Phoenix-based stock fund managed by L Roy Papp, his dauughter Victoria, his son Harry and daughter-in-law Rosellen; photos; three Papp funds have outpaced Standard & Poor's 500-stock index since inceptions over ..."
1997-06-01 05:00:00+00:00,Market Watch column speculates about outlook for technology stocks (S)
1997-06-01 05:00:00+00:00,Efforts to make buildings accessible to handicapped is defining architecture of 1990's as much as any stylistic impulse; new buildings are being made accessible from outset and existing structures are being modified to overcome barriers both obvio...
1997-06-01 05:00:00+00:00,Funds Watch column explains expense ratios of mutual funds sold through 'supermarkets' such as Charles Schwab's One Source and Fidelity Investments; graph (S)
1997-06-01 05:00:00+00:00,"Article on inventor Thomas Alva Edison; notes that Edison spent most of his adulthood living and working in New Jersey; says Edison's most important accomplishment was not his inventions, but 'the invention of the invention industry'; says his fac..."
1997-06-01 05:00:00+00:00,"Return of Hong Kong to China on July 1 is becoming national preoccupation in China; people in Hong Kong may be awaiting their return to Chinese rule with anxiety, but in China, imminent handover is seen as one of most glorious events in modern his..."
1997-06-01 05:00:00+00:00,"Singer Tony Braxton's appearance, almost nude, on cover of Vibe magazine shatters conventional black thinking that blacks ought not to pose nude, so as not to pander to old white stereotypes of race as 'hyperlascivious'; show of erotic black art a..."
1997-06-01 05:00:00+00:00,"Comment by David M Brodsky and Daniel J Kramer, litigation lawyers, says Congress needs to define clearly what constitutes illegal insider trading (S)"
1997-06-01 05:00:00+00:00,Prof David Gelernter article discusses alternatives to plastic boxes in design of personal computers; holds current designs are boring and work badly; drawings (L)û
1997-06-01 05:00:00+00:00,"Gwen Bennett's fight for control of Vernon Downs race track in upstate New York outrages victims of pyramid scheme allegedly run by her husband, Patrick Bennett, through his Bennett Funding Group; it owed $1 billion to banks and to 12,000 investor..."
1997-06-01 05:00:00+00:00,"Profile of and interview with Richard Branson, indefatigable promoter of his own many ventures, which now include financial company, Virgin Direct; funds have so far handled $1.3 billion, much of which comes from small investors; Branson himself s..."
1997-06-02 05:00:00+00:00,
1997-06-02 05:00:00+00:00,
1997-06-02 05:00:00+00:00,
1997-06-02 05:00:00+00:00,
1997-06-02 05:00:00+00:00,"The central bank to the world's leading central banks just won't let go of its worry beads. Stock prices are soaring, bond markets are well-behaved, exchange rates are just about where the major countries want them to be, international bank lendin..."
1997-06-02 05:00:00+00:00,
1997-06-03 05:00:00+00:00,Metzler Group Inc agrees to buy Resource Management International Inc for about $65 million in stock (S)
1997-06-03 05:00:00+00:00,"Justice Department subpoenas financial documents from more than dozen prominent Manhattan art dealers, as well as from Sotheby's and Christie's, in wide-ranging probe into possibility of collusion and price fixing among art dealers buying at aucti..."
1997-06-03 05:00:00+00:00,
1997-06-03 05:00:00+00:00,First Union Corp says its investment banking unit has received approval from Federal Reserve to begin equity underwriting; regulatory approval is first step in bank's plan to begin providing stock underwriting (S)
1997-06-03 05:00:00+00:00,"Currency traders head for safe harbors, buying American dollars and British pounds in light of Socialist victory in France and an unusual domestic spat between German Government and the central bank involving nation's gold reserves and budget; ana..."
1997-06-03 05:00:00+00:00,Russell Baker Op-Ed column on economic boom; holds boom immunizes Pres Clinton against his enemies (M)
1997-06-03 05:00:00+00:00,"Market Place column on whether Lehman Brothers Holdings Inc is ready to to take a suitor as Wall Street brokerage firms are in the throes of a round of consolidation; says some analysts think Lehman is eager for merger, and that its continuing mak..."
1997-06-03 05:00:00+00:00,"Boston Chicken Inc will dismiss 115 employees, or one-fourth of its headquarters staff, and have franchises combine their administrative duties to cut annual costs by as much as $40 million (S)"
1997-06-03 05:00:00+00:00,G & K Services Inc agrees to buy uniform and linen assets of National Service Industries for $287 million (S)
1997-06-04 05:00:00+00:00,"Mexican Government, seeking to show that its economic policies will not be buffeted in turbulent electoral period, sets goals through year 2000, including average annual growth of 5 percent; Pres Ernesto Zedillo announces program a month before a ..."
1997-06-04 05:00:00+00:00,"McDonald's Corp announces that it is canceling all lunch and dinner promotions built around discounting sandwiches to 55 cents; announcement signals unusual disarray in marketing plans of McDonald's; last week, company confirmed that it would not ..."
1997-06-04 05:00:00+00:00,Seagate Technology Inc plans to buy back up to additional $600 million in its common stock in the open market (S)
1997-06-04 05:00:00+00:00,Suzanne Hamlin on her purchase of new refrigerator; describes models currently on market and offers advice on negotiating price; photos (M)
1997-06-04 05:00:00+00:00,Conference Board reports decline of one-tenth of 1 percent in index of leading economic indicators during April; it is first decline in 15 months; graph; table (M)
1997-06-04 05:00:00+00:00,"Socialist leader Lionel Jospin becomes French Prime Minister, replacing Alain Juppe; holds talks with Communists on their terms for joining new left-wing Government; Juppe sets special meeting to choose Gaullist party leader; photo (M)"
1997-06-04 05:00:00+00:00,"Market Place: American stock markets appear to be moving toward having stocks priced in dollars and cents rather than in units of one-eighth of a dollar; under pressure from Congress and regulators, Nasdaq stock market says it will study moving to..."
1997-06-04 05:00:00+00:00,Interviews with Germans on looming split between young and old over social welfare benefits; young are questioning system in which they face higher contributions and reduced benefits; retirees hold they are entitled to current generous benefits be...
1997-06-04 05:00:00+00:00,
1997-06-04 05:00:00+00:00,"Viacom Inc names James F Antioco, chief executive of Pepsico's Taco Bell restaurant chain, as new chief executive of Blockbuster Entertainment; Antioco will replace Bill Fields, who resigned in April; several analysts question whether anyone will ..."
1997-06-04 05:00:00+00:00,"Owners in every big-time sport are asking for, and usually getting, new stadiums; wave of construction has spurred hot public debate: should millionaire owners reach into their own pockets to build luxurious stadiums, or should state and local gov..."
1997-06-05 05:00:00+00:00,"Hong Kong's business elite fears that United States may overreact to any modest political crackdown after colony reverts to Chinese rule in July, damaging already rocky US-China ties; is lobbying heavily in Washington against any US moves; all sid..."
1997-06-05 05:00:00+00:00,"Market Place column on Microsoft Corp; says every quarter, in post-earnings conference call with analysts, Microsoft offers medley of cautions: growth will slow; multiple is too high; comparisons with prior year will be tough; but almost nobody li..."
1997-06-05 05:00:00+00:00,Fabege AB's shares soar after it receives cash takeover offer of $286 million from Naeckebro AB (S)
1997-06-05 05:00:00+00:00,"Dow Jones industrial average falls 42.49 points, to 7,269.66; Standard & Poor's 500-stock index falls 5.37, to 840.11; Nasdaq composite index falls 5.24, to 1,379.67; table (L)"
1997-06-05 05:00:00+00:00,"Amid the collapse of the Czech economic miracle, Prime Minister Vaclav Klaus said Wednesday that he would ask Parliament for a vote of confidence next week in his new cabinet.. Pressure is mounting for Mr. Klaus's resignation, and even his politic..."
1997-06-05 05:00:00+00:00,"H F Ahmanson withdraws $6.7 billion offer to buy Great Western Financial Corp, ending bitter four-month hostile takeover contest; move clears the way for Great Western to proceed with its agreed sale to Washington Mutual Inc; when completed, Washi..."
1997-06-06 05:00:00+00:00,"Humana Inc agrees to buy Choice Care Corp, largest health maintenance organization in Cincinnati, for $250 million; it is Humana's second acquisition this week (M)"
1997-06-06 05:00:00+00:00,"Jon Pareles article on weekend in bucolic Columbia County, in New York's Hudson Valley; recommends historic attractions, stock car racing and old inns for lodging and dining; photos; map (M)"
