pub_date,snippet
2002-05-31 05:00:00+00:00,"It doesn't take much to stand out in a battered industry..By certain measures, Air France reported some pretty awful news last week: Its profit in the latest year plummeted 64 percent. A plunge of that magnitude might spur intense hand-wringing am..."
2002-05-31 05:00:00+00:00,AUSTRALIA: Gold Miner Considers Options; AUSTRALIA: Directors Penalized.
2002-05-31 05:00:00+00:00,"People who manage vacation homes shared by number of people paying thousands of dollars for their rooms must resolve issues that may seem small but can loom very large over course of summer; unpaid bills, overcrowded houses, no rules, bounced chec..."
2002-05-31 05:00:00+00:00,"South African Breweries agrees to buy Miller Brewing Co from Philip Morris Cos for $3.6 billion in stock, moving step closer to surpassing Anheuser-Busch as world's largest brewer, which analysts see as its ultimate goal; no one is suggesting that..."
2002-05-31 05:00:00+00:00,
2002-05-31 05:00:00+00:00,Floyd Norris article on growing number of corporate insiders who have turned bearish on stock market; links trend to need to diversify and not concentrate on one company stock in light of Enron Corp debacle and rapid rise in number of accounting i...
2002-05-31 05:00:00+00:00,Philip Morris Cos president-chief executive Louis C Camilleri says decision to sell Miller Brewing Co to South African Breweries will allow Philip Morris to focus on its core food and tobacco businesses; graph (M)
2002-06-01 05:00:00+00:00,"Al Frank, who died of cancer April 25 at the age of 72 in Carmel, California, was one of the very best stock-pickers in America. He never sought the spotlight, and few investors recognize his name, but he deserves a place in the investing pantheon..."
2002-06-01 05:00:00+00:00,"While most of the developed world's stock-market indexes are going nowhere this year, many of the emerging markets are generating outsized gains. Investors tired of watching their domestic portfolios waste away may be tempted to play the developin..."
2002-06-01 05:00:00+00:00,"There is nothing quite like the World Cup to bring out the nationalist in us. But when it comes to investing, there are benefits to playing away from home. Investors who think otherwise could be missing out. .It is widely acknowledged that investo..."
2002-06-01 05:00:00+00:00,"Citigroup's announcement last week that it was acquiring Golden State Bancorp has some analysts handicapping which savings and loans will be sold next; investment bankers and analysts caution that wave of mergers is unlikely, given high prices of ..."
2002-06-01 05:00:00+00:00,"Tangled closed-door legal dispute over UBS Warburg's decision to help Malaysian utility Tenga Nasional Berhad sell $800 million in bonds in 1997 threatens to cost both companies lot of money; at center of dispute is contention by UBS that Tenaga, ..."
2002-06-02 05:00:00+00:00,Mark Hulbert column expresses doubts about expectations of market bulls that large-capitalization stocks will show same relative strength in June and July that they showed in May; graphs (M)
2002-06-02 05:00:00+00:00,"Many fund managers and investors remain lukewarm about Vodafone, giant mobile phone service whose stock peaked at 401 pence in 2000, fell as low as 92.5 pence this spring and most recently closed at 103.25 pence; they like fact that it has interes..."
2002-06-02 05:00:00+00:00,"Gretchen Morgenson column says economic rebound in US is threatened by continued depression of broad stock market indexes, which generally begin to rise well before evidence of economic recovery; says that if stocks stay in slump, consumers may re..."
2002-06-02 05:00:00+00:00,Kevin Phillips letter on John B Judis May 12 review of Phillips' book Wealth and Democracy: A Political History of the American Rich (S)
2002-06-02 05:00:00+00:00,"""[He] had a vitality, as anyone in his still rising position would, conglomerating empires, acquiring companies, consolidating his dominions. He was a dazzling individual."""
2002-06-02 05:00:00+00:00,Panera Bread Co of St Louis announces plan to open 20 bakery-cafes on Long Island over next several years through agreement with Doherty Enterprises; logo (S)
2002-06-02 05:00:00+00:00,"Standard & Poor's Corp plans to start its own hedge fund index in order to provide transparency now absent from industry; new index will initially track returns of only 40 funds, but S&P says its research shows that that many funds reliably report..."
2002-06-02 05:00:00+00:00,
2002-06-02 05:00:00+00:00,"Profile of Anne M Mulcahy, chief executive of Xerox Corp, who has succeeded in pulling company back from brink of bankruptcy and undertaken changes that have garnered praise from analysts, competitors, creditors and labor leaders; says fact remain..."
2002-06-02 05:00:00+00:00,"Benj Steinman, editor of Beer Marketers' Insights, newsletter, answers questions on outlook for beer industry and specific brewers; photo (M)"
2002-06-02 05:00:00+00:00,
2002-06-02 05:00:00+00:00,"Jones Murphy contends he was fired by Williams Companies, where he worked as risk manager, after repeatedly warning company that company had to reduce its risk in electricity and natural gas trading, especially with shaky counterparties like Enron..."
2002-06-02 05:00:00+00:00,Jerry Frankel letter says Jeffrey L Seglin's May 19 column on investors' responsibility for bad decisions ignored degree to which investors have been defrauded; drawing
2002-06-02 05:00:00+00:00,"Article on New Jersey's troubled medical liability insurance industry, which local doctors are being asked to rescue through financing of several insurance schemes to restore competition and stability; half of state's 24,000 doctors have lost cove..."
2002-06-02 05:00:00+00:00,"Last decade is marked by decline in rate of violent crime and marked increase in white-collar crime such as accounting and corporate infractions and fraud in health care, government procurement and bankruptcy, identity theft, illegal corporate esp..."
2002-06-02 05:00:00+00:00,"William Norwich article on weekend swap of vacation homes by fashion designer Daryl Kerrigan and her partner, Paul Leonard, who have farmhouse in Wayne County, Pa, and photographer Pamela Hanson, who has cottage in East Hampton; photos (M)"
2002-06-02 05:00:00+00:00,"Gretchen Morgenson column welcomes New York Stock Exchange's proposals for how companies whose shares it trades can improve their corporate governance, particularly requirement that independent directors are majority of company's board (M)"
2002-06-02 05:00:00+00:00,
2002-06-02 05:00:00+00:00,"Profile of Hennessy Cornerstone Growth fund and its manager, Neil J Hennessy, who relies on computer model that, he says, gives his shareholders consistency they crave; photo; graph (M)"
2002-06-02 05:00:00+00:00,"Article profiles Sarnoff Corp of Princeton, NJ, which, ending long history of doing research and development on contract for others, is reinventing itself through 10-year plan to refurbish headquarters into technology campus and focus on spinoff v..."
2002-06-02 05:00:00+00:00,
2002-06-03 05:00:00+00:00,"Dist Atty Robert M Morgenthau's office reportedly probes whether Tyco International Ltd chairman L Dennis Kozlowski evaded New York State sales tax; intensity of probe reportedly surprises Tyco board, which continues to back him; at issue is wheth..."
2002-06-03 05:00:00+00:00,"Standard and Poor's plans to start its own hedge fund index early this summer, and says it will provide a transparency now absent from the industry."
2002-06-03 05:00:00+00:00,"Farmer Mac's management holds conference call to reassure investors that it can meet earnings targets and that $4.4 billion in guarantees it issues on farm loans do not pose hidden risks; chief executive Henry D Edelman, in shift, allows intense q..."
2002-06-03 05:00:00+00:00,Focus on tensions between Merrill Lynch chairman and chief executive David H Komansky and chosen successor E Stanley O'Neal that are hampering company's announced plans for smooth transfer of power; insiders say relationship between men is too str...
2002-06-03 05:00:00+00:00,Publishers are wary as they begin shipping first new books on Roman Catholic Church sexual abuse scandal; fear story may repel core Catholic audience; some Catholics seem to believe media's focus on problem is becoming overblown; photo (M)
2002-06-03 05:00:00+00:00,Canada's Prime Min Jean Chretien dismisses Finance Min Paul Martin in contest for leadership of Liberal Party that has thrown government and party into biggest crisis of nine years in power; Martin's efforts to organize run for leadership post for...
2002-06-04 05:00:00+00:00,Edison Schools has arranged to borrow the $40 million it needs to finance its takeover of 20 struggling public schools. But the company will pay a stiff price.
2002-06-04 05:00:00+00:00,GLOBAL TRADE STEEL TARIFF CASE ADVANCES The World Trade Organization has agreed to the European Union's request to set up a panel of experts in the trans-Atlantic dispute over United States steel tariffs. The Bush administration had blocked the un...
2002-06-04 05:00:00+00:00,"If you have turned up your nose at Gallo wines in the past, you're missing the real deal."
2002-06-04 05:00:00+00:00,Edison Schools has arranged to borrow the $40 million it needs to finance its takeover of 20 struggling public schools. But the company will pay a stiff price.
2002-06-04 05:00:00+00:00,Germany And I.B.M. Agree On Linux; Peregrine Names New Chief Executive; Microsoft Settles S.E.C. Charges.
2002-06-04 05:00:00+00:00,Tyco International says its unusually generous contract with chairman and chief executive L Dennis Kozlowski became void on his resignation; plans to negotiate severance deal (S)
2002-06-04 05:00:00+00:00,"DDi Corp, circuit board maker, will cut 13 percent of work force and close or sell plants in Dallas and Moorpark, Calif; stock price graph (S)"
2002-06-04 05:00:00+00:00,Market Place column on chief executive L Dennis Kozlowski's legacy at Tyco International; holds it will be judged by company's performance after his resignation; supporters cite his record at improving operations and cutting costs at acquired comp...
2002-06-04 05:00:00+00:00,L Dennis Kozlowski resigns as chairman and chief executive of Tyco International Ltd as prosecutors press criminal investigation into whether he evaded sales taxes on purchase of millions of dollars worth of art; is suspected of buying $8 million ...
2002-06-04 05:00:00+00:00,"USA Interactive offers to buy all outstanding shares of Expedia, Hotels.com and Ticketmaster, Internet companies it already controls, for $4.5 billion of its stock; USA shares fall and shares of 3 companies rise, indicating investors expect USA to..."
2002-06-04 05:00:00+00:00,"Editorial says erosion of credibility of corporations, from Enron to Microsoft to Tyco, calls for aggressive Congressional action to restore integrity of market; warns revelations of trouble at individual companies will continue to rattle entire s..."
2002-06-04 05:00:00+00:00,
