pub_date,snippet
2009-09-24 00:26:58+00:00,Prospectuses for the current crop of leveraged buyouts returning to the stock market reveal just how adept buyout barons are at fortifying their own pockets with payouts.
2009-09-24 02:25:00+00:00,Many nonprofits gambled that income from donations and investments would more than cover their debt.
2009-09-24 08:13:32+00:00,"The heads I win, tails you lose compensation structure may be in a deep freeze at banks, but it sure looks robust in the private equity industry, Breakingviews says."
2009-09-24 08:13:32+00:00,"The heads I win, tails you lose compensation structure may be in a deep freeze at banks, but it sure looks robust in the private equity industry, Breakingviews says."
2009-09-24 08:15:42+00:00,"European companies used to be desperate for the cachet of a United States stock market presence, but for many, the reality did not live up to the dream, Breakingviews says."
2009-09-24 08:15:42+00:00,"European companies used to be desperate for the cachet of a United States stock market presence, but for many, the reality did not live up to the dream, Breakingviews says."
2009-09-24 08:31:31+00:00,"Wall Street got an initial lift on Wednesday from the Federal Reserve's assessment that an economic recovery was under way, but the glow faded fast, dragging stocks to their second day of losses this week."
2009-09-24 08:31:31+00:00,"Wall Street got an initial lift on Wednesday from the Federal Reserve’s assessment that an economic recovery was under way, but the glow faded fast, dragging stocks to their second day of losses this week."
2009-09-24 08:35:24+00:00,"The London Stock Exchange said it had cut 133 staff, or 12 percent of its workforce, as its new chief executive makes his mark and steps up efforts to reduce costs as market conditions stay tough."
2009-09-24 08:35:24+00:00,"The London Stock Exchange said it had cut 133 staff, or 12 percent of its workforce, as its new chief executive makes his mark and steps up efforts to reduce costs as market conditions stay tough."
2009-09-24 13:44:33+00:00,"Stocks fell after a report that sales of existing homes dropped 2.7 percent. The figures disappointed investors, who had expected another month of gains."
2009-09-24 14:08:37+00:00,"After the financial debacles of the past year, Adair Turner, Britain's chief financial regulator, insists on posing some uncomfortable questions for London financiers -- and he is raising a bit of a ruckus in the process."
2009-09-24 14:08:37+00:00,"After the financial debacles of the past year, Adair Turner, Britain’s chief financial regulator, insists on posing some uncomfortable questions for London financiers — and he is raising a bit of a ruckus in the process."
2009-09-24 17:06:57+00:00,"A senator at Thursday's committee hearing on the TARP warned that the ""mystery"" surrounding the Public-Private Investment Program could be harmful for banks."
2009-09-24 17:06:57+00:00,A senator at Thursday’s committee hearing on the TARP warned that the “mystery” surrounding the Public-Private Investment Program could be harmful for banks.
2009-09-24 18:51:31+00:00,"Joyce Purnick, the author of “Mike Bloomberg: Money, Power, Politics,” responds to readers."
2009-09-24 18:51:31+00:00,"Joyce Purnick, the author of ""Mike Bloomberg: Money, Power, Politics,"" responds to readers."
2009-09-24 19:36:33+00:00,"This summer, Marco Velardi, the editor of the hip Italian design magazine Apartamento, spent three days holed up in a barn in Yorkshire, England, elbow deep in a sea of cardboard boxes alongside the furniture design star Max Lamb and his father, R..."
2009-09-24 19:36:33+00:00,"This summer, Marco Velardi, the editor of the hip Italian design magazine Apartamento, spent three days holed up in a barn in Yorkshire, England, elbow deep in a sea of cardboard boxes alongside the furniture design star Max Lamb and his father, R..."
2009-09-24 20:00:57+00:00,"Songbird Estates, which controls London’s Canary Wharf development, is planning to sell £895 million in shares to finance new projects and repay a Citigroup loan."
2009-09-24 23:33:41+00:00,The planned $1.8 billion initial public offering of Verisk Analytics is the biggest United States float this year. It’s also one of the most attractive.
2009-09-25 01:53:34+00:00,"Mikhail D. Prokhorov, considered to be Russia’s richest man, enjoyed success with the European powerhouse CSKA before an incident in 2007 that led to his losing control of the team."
